Campaign,Chapter,Guid,Kind,Stage,X,Y,Z,Pitch,Yaw,Roll,Condition,Events,Tags,Param1
Ada,2,,Biorand_BearTrap,45200,77.19,6.27,70.77,0.00,36.00,0.00,,,,
Ada,2,,Biorand_BearTrap,45200,70.19,4.44,62.24,0.00,149.00,0.00,,,,
Ada,2,,Biorand_BearTrap,45200,74.27,6.16,72.82,0.00,61.00,0.00,,,,
Ada,2,,Biorand_BearTrap,45200,80.78,8.62,79.30,0.00,50.00,0.00,,,,
Ada,2,,Biorand_BearTrap,45200,84.67,8.90,79.22,0.00,87.00,0.00,,,,
Ada,2,,Biorand_BearTrap,45200,89.19,9.91,79.50,0.00,85.00,0.00,,,,
Ada,2,,Biorand_BearTrap,45200,87.29,10.11,102.04,0.00,14.00,0.00,,,,
Ada,2,,Biorand_BearTrap,45200,88.24,10.08,103.42,0.00,27.00,0.00,,,,
Ada,2,,Biorand_BearTrap,45200,87.74,10.19,105.01,0.00,13.00,0.00,,,,
Ada,2,,Biorand_BearTrap,45200,87.64,10.36,94.37,0.00,169.00,0.00,,,,
Ada,2,,Biorand_BearTrap,45200,90.05,10.01,85.47,0.00,170.00,0.00,,,,
Ada,2,,Biorand_BearTrap,45401,92.32,9.81,104.29,0.00,138.00,0.00,,,,
Ada,2,,Biorand_BearTrap,45200,89.49,10.11,89.77,0.00,151.00,0.00,,,,
Ada,2,,Biorand_BearTrap,45200,77.18,5.64,68.43,0.00,-171.00,0.00,,,,
Ada,2,,Biorand_BearTrap,45100,64.03,0.33,39.54,0.00,-113.00,0.00,,,,
Ada,2,,Biorand_BearTrap,45100,59.04,-0.24,36.52,0.00,-126.00,0.00,,,,
Ada,2,,Biorand_BearTrap,45100,53.31,0.05,33.17,0.00,-127.00,0.00,,,,
Ada,2,,Biorand_BearTrap,45100,49.47,0.72,28.29,0.00,-139.00,0.00,,,,
Ada,2,,Biorand_BearTrap,40200,40.14,0.94,22.92,0.00,-117.00,0.00,,,,
Ada,2,,Biorand_BearTrap,40200,3.49,0.03,-5.78,0.00,119.00,0.00,,,,
Ada,2,,Biorand_BearTrap,40200,0.65,0.08,-7.98,0.00,71.00,0.00,,,,
Ada,2,,Biorand_BearTrap,40200,7.94,0.02,-6.59,0.00,79.00,0.00,,,,
Ada,2,,Biorand_BearTrap,40200,12.86,0.04,-7.50,0.00,110.00,0.00,,,,
Ada,2,,Biorand_BearTrap,40200,17.80,-0.05,-4.36,0.00,11.00,0.00,,,,
Ada,2,,Biorand_BearTrap,40200,13.19,0.14,2.54,0.00,-117.00,0.00,,,,
Ada,2,,Biorand_BearTrap,40200,4.00,-0.01,0.85,0.00,-70.00,0.00,,,,
Ada,2,,Biorand_BearTrap,40200,-0.89,-0.04,4.62,0.00,-91.00,0.00,,,,
Ada,2,,Biorand_BearTrap,40200,-5.26,-0.03,5.29,0.00,-35.00,0.00,,,,
Ada,2,,Biorand_BearTrap,40200,-7.08,0.00,-3.97,0.00,-83.00,0.00,,,,
Ada,2,,Biorand_BearTrap,40200,-13.52,0.03,1.79,0.00,-86.00,0.00,,,,
Ada,2,,Biorand_BearTrap,40200,-11.84,0.03,7.15,0.00,106.00,0.00,,,,
Ada,2,,Biorand_BearTrap,40200,-2.40,-0.12,0.49,0.00,130.00,0.00,,,,
Ada,2,,Biorand_BearTrap,40200,9.26,0.07,0.42,0.00,122.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44110,4.67,8.88,99.18,0.00,-62.00,0.00,98bcc1d8-df9a-4495-a231-23b86c4814e6,,,
Ada,3,,Biorand_BearTrap,44110,7.89,8.88,96.66,0.00,84.00,0.00,98bcc1d8-df9a-4495-a231-23b86c4814e6,,,
Ada,3,,Biorand_BearTrap,44110,1.08,8.88,100.89,0.00,-75.00,0.00,98bcc1d8-df9a-4495-a231-23b86c4814e6,,,
Ada,3,,Biorand_BearTrap,44110,7.79,8.88,104.96,0.00,-86.00,0.00,98bcc1d8-df9a-4495-a231-23b86c4814e6,,,
Ada,3,,Biorand_BearTrap,44101,17.30,8.80,97.05,0.00,135.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44101,11.53,8.82,93.50,0.00,-110.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44101,7.45,8.95,89.26,0.00,-136.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44101,-1.23,8.64,91.50,0.00,-74.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44101,-7.65,8.47,102.37,0.00,-19.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44101,-18.24,8.11,114.28,0.00,-38.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44101,-19.20,8.10,113.56,0.00,-42.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44101,-23.03,6.69,117.26,0.00,-20.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44101,-21.95,6.68,117.52,0.00,-21.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44101,-21.00,6.78,119.94,0.00,16.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44101,-20.21,5.73,126.40,0.00,15.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44101,-15.42,5.72,127.68,0.00,62.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44101,-13.73,5.59,132.62,0.00,22.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44101,-15.47,4.57,149.98,0.00,-16.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44101,-18.70,4.43,157.85,0.00,13.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44101,-18.50,4.41,155.85,0.00,4.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44201,-16.50,2.92,161.77,0.00,54.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44201,-9.63,-0.55,158.73,0.00,108.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44201,-9.10,-0.51,157.65,0.00,92.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44201,-4.00,-0.69,157.93,0.00,72.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44201,2.34,-0.65,156.19,0.00,124.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44201,7.01,-0.73,157.58,0.00,104.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44201,14.61,-0.96,161.14,0.00,36.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44201,15.30,-1.17,160.74,0.00,34.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44201,16.04,-1.22,160.26,0.00,36.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44200,19.10,-1.30,175.26,0.00,10.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44200,15.04,-1.38,173.90,0.00,-53.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44200,9.43,-0.82,175.45,0.00,-54.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44210,0.06,-0.81,185.00,0.00,-23.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44210,0.04,-0.81,188.23,0.00,-56.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44210,-11.37,-0.73,181.05,0.00,33.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44210,-6.33,-0.82,187.24,0.00,-57.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44210,-1.35,-0.80,189.10,0.00,-55.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44210,5.29,-0.81,192.14,0.00,72.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44410,20.64,-6.20,209.11,0.00,2.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44410,10.71,-6.07,223.59,0.00,-101.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44410,5.56,-6.07,226.02,0.00,-53.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44410,14.81,-3.97,201.29,0.00,-142.00,0.00,fc14301f-cb4c-48c7-a385-86bd500e9c36,,,
Ada,3,,Biorand_BearTrap,44210,-6.67,-0.79,197.60,0.00,-153.00,0.00,fc14301f-cb4c-48c7-a385-86bd500e9c36,,,
Ada,3,,Biorand_BearTrap,44210,-9.35,-0.79,186.68,0.00,135.00,0.00,fc14301f-cb4c-48c7-a385-86bd500e9c36,,,
Ada,3,,Biorand_BearTrap,44210,-15.85,-0.81,184.87,0.00,-115.00,0.00,fc14301f-cb4c-48c7-a385-86bd500e9c36,,,
Ada,3,,Biorand_BearTrap,44210,0.37,-0.81,182.07,0.00,166.00,0.00,fc14301f-cb4c-48c7-a385-86bd500e9c36,,,
Ada,3,,Biorand_BearTrap,44210,3.66,-0.81,181.76,0.00,111.00,0.00,fc14301f-cb4c-48c7-a385-86bd500e9c36,,,
Ada,3,,Biorand_BearTrap,44102,-19.86,5.47,77.72,0.00,177.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44102,-21.62,4.91,68.40,0.00,149.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44100,-20.36,4.40,57.82,0.00,-166.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44100,-23.65,3.88,53.40,0.00,-178.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44100,-13.28,3.29,43.80,0.00,135.00,0.00,,,,
Ada,3,,Biorand_BearTrap,44100,-11.22,2.84,35.64,0.00,-179.00,0.00,,,,
Ada,3,,Biorand_BearTrap,40200,-10.89,0.88,14.83,0.00,-171.00,0.00,,,,
Ada,3,,Biorand_BearTrap,40200,-8.53,0.04,6.93,0.00,166.00,0.00,,,,
Ada,3,,Biorand_BearTrap,40200,-13.20,0.16,7.68,0.00,-102.00,0.00,,,,
Ada,3,,Biorand_BearTrap,40200,-19.11,0.02,3.11,0.00,-152.00,0.00,,,,
Ada,3,,Biorand_BearTrap,40200,-21.54,0.27,-2.68,0.00,-151.00,0.00,,,,
Ada,3,,Biorand_BearTrap,40200,-19.19,0.26,-8.98,0.00,122.00,0.00,,,,
Ada,3,,Biorand_BearTrap,40200,-11.65,-0.08,-9.74,0.00,84.00,0.00,,,,
Ada,3,,Biorand_BearTrap,40200,-7.50,0.02,-3.68,0.00,110.00,0.00,,,,
Ada,3,,Biorand_BearTrap,40200,-2.84,-0.09,3.70,0.00,65.00,0.00,,,,
Ada,3,,Biorand_BearTrap,40200,2.87,0.58,4.45,0.00,72.00,0.00,,,,
Ada,3,,Biorand_BearTrap,40200,8.17,0.02,-0.58,0.00,147.00,0.00,,,,
Ada,3,,Biorand_BearTrap,40200,9.98,-0.03,-7.83,0.00,150.00,0.00,,,,
Ada,3,,Biorand_BearTrap,40200,0.52,0.09,-8.25,0.00,-159.00,0.00,,,,
Ada,3,,Biorand_BearTrap,40200,0.24,0.05,-12.92,0.00,178.00,0.00,,,,
Ada,3,,Biorand_BearTrap,40210,3.36,3.20,-12.91,0.00,175.00,0.00,,,,
Ada,3,,Biorand_BearTrap,40200,8.95,0.05,-20.66,0.00,0.00,0.00,,,,
Ada,3,,Biorand_BearTrap,40200,13.17,0.04,-14.03,0.00,28.00,0.00,,,,
Ada,3,,Biorand_BearTrap,40200,18.75,0.76,-17.10,0.00,146.00,0.00,,,,
Ada,3,,Biorand_BearTrap,40200,26.24,2.07,-22.27,0.00,106.00,0.00,,,,
Ada,3,,Biorand_BearTrap,40200,39.10,3.11,-29.43,0.00,88.00,0.00,,,,
Ada,3,,Biorand_BearTrap,40200,40.86,3.28,-28.86,0.00,63.00,0.00,,,,
Ada,3,,Biorand_BearTrap,40200,42.23,3.32,-28.25,0.00,59.00,0.00,,,,
Ada,3,,Biorand_BearTrap,43300,43.58,2.71,-50.79,0.00,-152.00,0.00,,,,
Ada,3,,Biorand_BearTrap,43300,44.74,2.71,-56.11,0.00,152.00,0.00,,,,
Ada,3,,Biorand_BearTrap,43300,43.91,2.93,-62.01,0.00,-113.00,0.00,,,,
Ada,3,,Biorand_BearTrap,43300,40.18,2.79,-61.86,0.00,144.00,0.00,,,,
Ada,3,,Biorand_BearTrap,43300,38.78,2.77,-60.41,0.00,141.00,0.00,,,,
Ada,3,,Biorand_BearTrap,43300,38.08,2.85,-59.19,0.00,144.00,0.00,,,,
Ada,3,,Biorand_BearTrap,43300,36.07,2.65,-64.86,0.00,-114.00,0.00,,,,
Ada,3,,Biorand_BearTrap,43300,30.41,2.91,-61.09,0.00,-82.00,0.00,,,,
Ada,3,,Biorand_BearTrap,43300,27.99,3.01,-67.19,0.00,166.00,0.00,,,,
Ada,3,,Biorand_BearTrap,43300,31.44,2.88,-70.57,0.00,131.00,0.00,,,,
Ada,3,,Biorand_BearTrap,43300,34.35,2.99,-76.35,0.00,167.00,0.00,,,,
Ada,3,,Biorand_BearTrap,43300,41.46,3.27,-78.52,0.00,125.00,0.00,,,,
Ada,3,,Biorand_BearTrap,43300,47.82,3.31,-81.83,0.00,59.00,0.00,,,,
Ada,3,,Biorand_BearTrap,43300,55.38,3.39,-72.65,0.00,46.00,0.00,,,,
Ada,3,,Biorand_BearTrap,43300,54.26,3.17,-65.74,0.00,-33.00,0.00,,,,
Ada,3,,Biorand_BearTrap,43300,62.88,3.40,-65.42,0.00,-179.00,0.00,,,,
Ada,3,,Biorand_BearTrap,43300,59.37,3.35,-80.55,0.00,119.00,0.00,,,,
Ada,3,,Biorand_BearTrap,43300,53.92,3.24,-87.49,0.00,172.00,0.00,,,,
Ada,3,,Biorand_BearTrap,43300,56.34,3.21,-90.27,0.00,80.00,0.00,,,,
Ada,3,,Biorand_BearTrap,43300,46.16,9.14,-71.15,0.00,-13.00,0.00,dff7480d-614f-4fc1-8e7d-651e908cc04c,,,
Ada,3,,Biorand_BearTrap,43300,46.93,10.07,-68.05,0.00,-96.00,0.00,dff7480d-614f-4fc1-8e7d-651e908cc04c,,,
Ada,3,,Biorand_BearTrap,43300,44.44,10.13,-69.86,0.00,-130.00,0.00,dff7480d-614f-4fc1-8e7d-651e908cc04c,,,
Ada,3,,Biorand_BearTrap,43300,42.32,10.19,-71.47,0.00,-113.00,0.00,dff7480d-614f-4fc1-8e7d-651e908cc04c,,,
Ada,3,,Biorand_BearTrap,43300,41.33,10.11,-69.94,0.00,-19.00,0.00,dff7480d-614f-4fc1-8e7d-651e908cc04c,,,
Ada,3,,Biorand_BearTrap,43300,40.06,9.08,-68.18,0.00,-11.00,0.00,dff7480d-614f-4fc1-8e7d-651e908cc04c,,,
Ada,3,,Biorand_BearTrap,43300,40.67,8.45,-66.01,0.00,35.00,0.00,dff7480d-614f-4fc1-8e7d-651e908cc04c,,,
Ada,3,,Biorand_BearTrap,43300,42.24,10.07,-69.01,0.00,45.00,0.00,dff7480d-614f-4fc1-8e7d-651e908cc04c,,,
Ada,3,,Biorand_BearTrap,43300,44.95,10.02,-66.61,0.00,53.00,0.00,dff7480d-614f-4fc1-8e7d-651e908cc04c,,,
Ada,3,,Biorand_BearTrap,43300,43.04,8.39,-64.09,0.00,-55.00,0.00,dff7480d-614f-4fc1-8e7d-651e908cc04c,,,
Ada,3,,Biorand_BearTrap,43300,42.66,9.47,-66.85,0.00,-175.00,0.00,dff7480d-614f-4fc1-8e7d-651e908cc04c,,,
Ada,3,,Biorand_BearTrap,43300,57.48,11.43,-75.68,0.00,160.00,0.00,dff7480d-614f-4fc1-8e7d-651e908cc04c,,,
Ada,3,,Biorand_BearTrap,43300,58.77,11.95,-77.20,0.00,133.00,0.00,dff7480d-614f-4fc1-8e7d-651e908cc04c,,,
Ada,3,,Biorand_BearTrap,43300,60.37,10.88,-78.77,0.00,136.00,0.00,dff7480d-614f-4fc1-8e7d-651e908cc04c,,,
Ada,3,,Biorand_BearTrap,43300,61.74,10.71,-78.26,0.00,39.00,0.00,dff7480d-614f-4fc1-8e7d-651e908cc04c,,,
Ada,3,,Biorand_BearTrap,43300,61.13,11.51,-76.67,0.00,-26.00,0.00,dff7480d-614f-4fc1-8e7d-651e908cc04c,,,
Ada,3,,Biorand_BearTrap,43300,59.96,11.74,-74.77,0.00,-32.00,0.00,dff7480d-614f-4fc1-8e7d-651e908cc04c,,,
Ada,3,,Biorand_BearTrap,43300,59.05,10.87,-73.23,0.00,-29.00,0.00,dff7480d-614f-4fc1-8e7d-651e908cc04c,,,
Ada,3,,Biorand_BearTrap,43300,59.38,10.22,-71.23,0.00,51.00,0.00,dff7480d-614f-4fc1-8e7d-651e908cc04c,,,
Ada,3,,Biorand_BearTrap,43300,62.05,11.26,-71.73,0.00,100.00,0.00,dff7480d-614f-4fc1-8e7d-651e908cc04c,,,
Ada,3,,Biorand_BearTrap,43300,63.73,10.90,-69.77,0.00,-9.00,0.00,dff7480d-614f-4fc1-8e7d-651e908cc04c,,,
Ada,3,,Biorand_BearTrap,43300,64.30,10.14,-67.12,0.00,35.00,0.00,dff7480d-614f-4fc1-8e7d-651e908cc04c,,,
Ada,3,,Biorand_BearTrap,43300,66.54,11.46,-68.57,0.00,166.00,0.00,dff7480d-614f-4fc1-8e7d-651e908cc04c,,,
Ada,3,,Biorand_BearTrap,43300,68.07,11.55,-70.74,0.00,92.00,0.00,dff7480d-614f-4fc1-8e7d-651e908cc04c,,,
Ada,3,,Biorand_BearTrap,43310,68.66,10.53,-73.33,0.00,-101.00,0.00,dff7480d-614f-4fc1-8e7d-651e908cc04c,,,
Ada,3,,Biorand_BearTrap,43310,65.37,11.22,-73.96,0.00,-125.00,0.00,dff7480d-614f-4fc1-8e7d-651e908cc04c,,,
Ada,4,,Biorand_BearTrap,51858,-28.23,18.20,-17.18,0.00,-6.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51858,-29.11,14.20,-15.56,0.00,-92.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51858,-30.55,10.20,-20.47,0.00,-42.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51858,-25.40,10.20,-16.74,0.00,-13.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51858,-31.07,10.20,-11.61,0.00,-107.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51858,-32.24,10.20,-16.00,0.00,-178.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51858,-37.76,10.20,-16.65,0.00,-102.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51858,-26.73,6.20,-12.23,0.00,-1.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51858,-28.86,6.20,-16.66,0.00,17.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51859,-29.10,6.20,-6.07,0.00,-75.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51859,-44.54,6.20,-3.98,0.00,-2.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51859,-34.86,6.20,-1.26,0.00,17.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51859,-31.65,6.20,7.11,0.00,-2.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51858,-48.99,8.20,-15.46,0.00,-176.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51858,-41.79,10.20,-20.27,0.00,60.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51858,-42.26,10.20,-15.19,0.00,-68.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51858,-43.97,15.20,-15.30,0.00,-93.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51858,-48.98,16.20,-20.49,0.00,107.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51858,-40.62,18.20,-20.98,0.00,4.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51850,-31.26,26.23,-49.01,0.00,-179.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51503,-30.95,29.10,-64.13,0.00,166.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51503,-32.35,28.89,-64.16,0.00,177.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51503,-33.89,28.89,-64.46,0.00,173.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51504,-33.50,28.89,-68.98,0.00,170.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51503,-8.75,26.87,-61.63,0.00,1.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51502,-8.58,26.89,-44.50,0.00,18.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51502,-7.89,26.87,-31.77,0.00,26.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51854,27.33,18.84,-13.87,0.00,71.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51854,27.25,17.73,-7.97,0.00,-91.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51855,5.61,16.73,-9.77,0.00,91.00,0.00,8bdeedac-debc-4f40-a554-405544bd5710,,,
Ada,4,,Biorand_BearTrap,51855,6.68,16.73,-6.06,0.00,113.00,0.00,8bdeedac-debc-4f40-a554-405544bd5710,,,
Ada,4,,Biorand_BearTrap,51855,8.56,16.73,-8.01,0.00,90.00,0.00,8bdeedac-debc-4f40-a554-405544bd5710,,,
Ada,4,,Biorand_BearTrap,51855,9.77,16.73,-9.72,0.00,91.00,0.00,8bdeedac-debc-4f40-a554-405544bd5710,,,
Ada,4,,Biorand_BearTrap,51855,11.77,16.73,-6.03,0.00,92.00,0.00,8bdeedac-debc-4f40-a554-405544bd5710,,,
Ada,4,,Biorand_BearTrap,51855,13.11,16.73,-7.89,0.00,150.00,0.00,8bdeedac-debc-4f40-a554-405544bd5710,,,
Ada,4,,Biorand_BearTrap,51855,14.22,16.73,-9.95,0.00,145.00,0.00,8bdeedac-debc-4f40-a554-405544bd5710,,,
Ada,4,,Biorand_BearTrap,51855,3.44,16.73,-5.81,0.00,-75.00,0.00,8bdeedac-debc-4f40-a554-405544bd5710,,,
Ada,4,,Biorand_BearTrap,51855,2.75,16.73,-9.67,0.00,-166.00,0.00,8bdeedac-debc-4f40-a554-405544bd5710,,,
Ada,4,,Biorand_BearTrap,51855,-0.31,16.73,-8.23,0.00,-76.00,0.00,8bdeedac-debc-4f40-a554-405544bd5710,,,
Ada,4,,Biorand_BearTrap,51855,-1.44,16.73,-5.94,0.00,-87.00,0.00,8bdeedac-debc-4f40-a554-405544bd5710,,,
Ada,4,,Biorand_BearTrap,51855,-2.96,16.73,-8.04,0.00,-174.00,0.00,8bdeedac-debc-4f40-a554-405544bd5710,,,
Ada,4,,Biorand_BearTrap,51855,-4.50,16.73,-10.05,0.00,-122.00,0.00,8bdeedac-debc-4f40-a554-405544bd5710,,,
Ada,4,,Biorand_BearTrap,51855,-6.50,16.73,-8.62,0.00,-7.00,0.00,8bdeedac-debc-4f40-a554-405544bd5710,,,
Ada,4,,Biorand_BearTrap,51855,-6.71,16.73,-5.82,0.00,-30.00,0.00,8bdeedac-debc-4f40-a554-405544bd5710,,,
Ada,4,,Biorand_BearTrap,51855,-7.12,16.73,-9.72,0.00,161.00,0.00,8bdeedac-debc-4f40-a554-405544bd5710,,,
Ada,4,,Biorand_BearTrap,51855,-8.93,16.73,-10.05,0.00,-100.00,0.00,8bdeedac-debc-4f40-a554-405544bd5710,,,
Ada,4,,Biorand_BearTrap,51855,-9.15,16.73,-8.26,0.00,2.00,0.00,8bdeedac-debc-4f40-a554-405544bd5710,,,
Ada,4,,Biorand_BearTrap,51855,-9.12,16.73,-6.28,0.00,0.00,0.00,8bdeedac-debc-4f40-a554-405544bd5710,,,
Ada,4,,Biorand_BearTrap,51855,-11.59,16.73,-5.96,0.00,-95.00,0.00,8bdeedac-debc-4f40-a554-405544bd5710,,,
Ada,4,,Biorand_BearTrap,51856,13.30,17.70,6.56,0.00,-170.00,0.00,b9a3aaa9-700c-4e5c-a31f-df66bfbda362,,,
Ada,4,,Biorand_BearTrap,51854,29.30,17.73,-3.49,0.00,1.00,0.00,b9a3aaa9-700c-4e5c-a31f-df66bfbda362,,,
Ada,4,,Biorand_BearTrap,51856,26.60,17.70,-1.03,0.00,-89.00,0.00,b9a3aaa9-700c-4e5c-a31f-df66bfbda362,,,
Ada,4,,Biorand_BearTrap,51856,25.37,17.70,0.81,0.00,-90.00,0.00,b9a3aaa9-700c-4e5c-a31f-df66bfbda362,,,
Ada,4,,Biorand_BearTrap,51856,14.90,17.70,6.40,0.00,-85.00,0.00,b9a3aaa9-700c-4e5c-a31f-df66bfbda362,,,
Ada,4,,Biorand_BearTrap,51857,28.90,13.46,4.70,0.00,172.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51857,29.27,13.46,3.46,0.00,179.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51857,29.20,13.46,1.89,0.00,-180.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51857,28.82,13.46,0.61,0.00,-163.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51200,52.00,24.95,26.58,0.00,99.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51200,55.68,24.95,24.38,0.00,121.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51200,58.84,24.95,20.71,0.00,170.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51200,64.97,24.95,20.78,0.00,89.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51200,69.68,24.95,17.06,0.00,95.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51200,74.55,24.95,19.77,0.00,60.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51200,82.22,26.95,16.70,0.00,8.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51200,82.22,26.95,18.03,0.00,0.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51200,82.28,26.95,19.48,0.00,2.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51200,85.24,26.95,19.93,0.00,84.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51200,86.95,20.95,25.47,0.00,-145.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51200,76.78,20.95,23.78,0.00,-72.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51200,68.93,20.95,17.02,0.00,-96.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51200,55.53,20.95,17.38,0.00,-88.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51200,56.87,20.95,28.49,0.00,67.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51200,67.33,20.95,40.53,0.00,83.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51200,64.29,20.95,43.74,0.00,-84.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51200,61.16,24.45,43.86,0.00,-90.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51200,79.64,20.95,40.04,0.00,-12.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51200,68.52,20.95,56.14,0.00,-91.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51200,86.92,20.95,53.28,0.00,11.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51200,86.65,24.45,56.18,0.00,179.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51200,88.76,20.95,47.11,0.00,-171.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51200,91.55,20.95,29.94,0.00,-37.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51200,92.12,20.95,30.37,0.00,-33.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51200,92.74,20.95,30.85,0.00,-33.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51200,62.12,20.95,38.69,0.00,-80.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51200,51.21,25.13,45.55,0.00,0.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51200,54.36,20.95,45.14,0.00,-155.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51200,44.15,20.95,50.62,0.00,-16.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51202,82.55,27.00,6.14,0.00,-100.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51202,78.36,27.00,11.50,0.00,125.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51600,79.60,27.68,-1.81,0.00,178.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51600,79.68,27.68,-7.90,0.00,-179.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51600,76.74,23.04,-19.62,0.00,-126.00,0.00,,,,
